Avenza_label,Trial_Type,SppComposition_Label,SppVar,PlantingYear,Num_Planted,Latitude,Longitude,Elevation,Slope,Aspect,BGC,SS_NoSpace,SMR_SNR,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,DamageandSeverity,Survival_est,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3,QuanitativeCollected,Comments_Trial
FDI_2013_118599,Operational,S-Pli96Sx4-7-1.3-16/E-1200(18),FDI,2013,1250,53.85747925,-125.3513867,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
LW_2013_1069525,Operational,S-Pli67Sx32Bl1-6-1.2-18/E-1060(18),LW,2013,1575,53.78701227,-125.4216034,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1069525,Operational,S-Pli67Sx32Bl1-6-1.2-18/E-1060(18),FDI,2013,25930,53.78701227,-125.4216034,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1519951,Operational,S-Sx59Pli36Fdi5-2-0.3-17/E-1084(14),FDI,2013,22365,54.46157539,-126.23592,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1519951,Operational,S-Sx59Pli36Fdi5-2-0.3-17/E-1084(14),LW,2013,17325,54.46157539,-126.23592,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_118012,Operational,S-Pli89Sx11-10-2.8-16/E-1200(18),FDI,2013,2205,53.83240836,-125.3228071,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
LW_2013_118012,Operational,S-Pli89Sx11-10-2.8-16/E-1200(18),LW,2013,945,53.83240836,-125.3228071,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
FDI_2013_67711,Operational,S-Pli100-7-1.3-16/E-1147(18),FDI,2013,5670,53.83459431,-125.3114727,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
LW_2013_67711,Operational,S-Pli100-7-1.3-16/E-1147(18),LW,2013,1260,53.83459431,-125.3114727,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
FDI_2013_1492490,Operational,S-Sx50Pli38Fdi12-3-0.3-18/E-1000(14),FDI,2013,28035,53.93925652,-125.8375616,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1492490,Operational,S-Sx50Pli38Fdi12-3-0.3-18/E-1000(14),LW,2013,8505,53.93925652,-125.8375616,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1068063,Operational,S-Pli56Sx39Fdi5-7-1.0-19/E-1154(18),FDI,2013,21300,53.79192845,-125.2624124,,,,SBSmc2,SBSdk/05,,,,,,,,,,,,,,,,""
LW_2013_1068063,Operational,S-Pli56Sx39Fdi5-7-1.0-19/E-1154(18),LW,2013,3735,53.79192845,-125.2624124,,,,SBSmc2,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2013_1069550,Operational,S-Pli64Sx31Fdi5-8-1.5-19/E-1155(18),FDI,2013,9135,53.81572609,-125.4220995,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2013_68393,Operational,S-Pli100-7-1.0-15/E-1200(18),FDI,2013,3780,53.86070711,-125.317193,,,,SBSdk,SBSmc2/03,,,,,,,,,,,,,,,,""
LW_2013_68393,Operational,S-Pli100-7-1.0-15/E-1200(18),LW,2013,945,53.86070711,-125.317193,,,,SBSdk,SBSmc2/03,,,,,,,,,,,,,,,,""
FDI_2013_69706,Operational,S-Pli77Sx23-3-0.4-18/E-1186(15),FDI,2013,9700,53.80073015,-125.4241198,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
LW_2013_1439832,Operational,S-Sx48Pli35Fdi17-2-0.3-20/E-967(14),LW,2013,465,53.93500091,-125.4257653,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1439832,Operational,S-Sx48Pli35Fdi17-2-0.3-20/E-967(14),FDI,2013,4095,53.93500091,-125.4257653,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1492250,Operational,S-Pli71Sx29-5-0.6-21/E-1120(18),FDI,2013,7245,54.46109484,-126.1257843,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
LW_2013_1492250,Operational,S-Pli71Sx29-5-0.6-21/E-1120(18),LW,2013,3780,54.46109484,-126.1257843,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2013_60932,Operational,S-Pli78Sx22-6-1.3-18/E-1184(18),FDI,2013,17395,53.79736959,-125.3935273,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2013_60932,Operational,S-Pli78Sx22-6-1.3-18/E-1184(18),LW,2013,630,53.79736959,-125.3935273,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2013_1423031,Operational,S-Pli44Fdi31Sx25-1-0.1-21/E-1200(13),LW,2013,9360,52.4165151,-121.2950828,,,,ICHmk3,ICHmk3,,,,,,,,,,,,,,,,""
LW_2013_1480571,Operational,S-Pli44Sx26Fdi21Lw6Bl2Cw1-1-0.1-21/E-1200(13),LW,2013,3555,52.44818716,-121.2417764,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2013_1480570,Operational,S-Fdi42Sx27Pli27Lw4-1-0.2-21/E-1200(13),LW,2013,2205,52.44299009,-121.227502,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2013_1422978,Operational,S-Sx36Pli34Fdi30-1-0.2-21/E-1200(13),LW,2013,4680,52.4560122,-121.3652841,,,,ICHwk2,ICHwk2,,,,,,,,,,,,,,,,""
CW_2013_1526210,Operational,S-Cw37Hw25Ba20Sxs17Act1-5-1.0-24/E-596(15),CW,2013,7485,54.43590231,-122.8517066,,,,SBSwk1,CWHws1/01,,,,,,,,,,,,,,,,""
BA_2013_1526210,Operational,S-Cw37Hw25Ba20Sxs17Act1-5-1.0-24/E-596(15),BA,2013,5070,54.43590231,-122.8517066,,,,SBSwk1,CWHws1/01,,,,,,,,,,,,,,,,""
PY_2013_1526210,Operational,S-Cw37Hw25Ba20Sxs17Act1-5-1.0-24/E-596(15),PY,2013,1530,54.43590231,-122.8517066,,,,SBSwk1,CWHws1/01,,,,,,,,,,,,,,,,""
LW_2013_1526210,Operational,S-Cw37Hw25Ba20Sxs17Act1-5-1.0-24/E-596(15),LW,2013,900,54.43590231,-122.8517066,,,,SBSwk1,CWHws1/01,,,,,,,,,,,,,,,,""
LW_2013_1480730,Operational,S-Se67Pli19Bl14-2-0.2-13/E-1087(14),LW,2013,6615,54.81103972,-127.6703251,,,,ESSFmc,ESSFwv/01,,,,,,,,,,,,,,,,""
LW_2013_1405551,Operational,S-Fdi60Pli23Lw17-1-0.2-24/E-1120(13),LW,2013,5435,52.44741554,-121.350143,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
LW_2013_1526232,Operational,S-Plc70Hw20At10-86-23.9-19/A-0(17),LW,2013,750,54.57298104,-128.583648,,,,CWHws1,"",,,,,,,,,,,,,,,,""
LW_2014_1607442,Operational,S-Pli57Sx36Bl7-6-1.1-18/E-1080(18),LW,2014,615,54.7780576,-127.4181956,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2014_1606056,Operational,S-Bl54Pli28Sx18-22-1.8-15/E-1000(18),LW,2014,6135,54.72766019,-127.3232315,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_71448,Operational,S-Pli91Fdi9-9-1.4-20/E-1067(11),FDI,2013,11880,52.25983964,-122.7544722,,,,SBPSdc,IDFdk3/01,,,,,,,,,,,,,,,,""
LW_2013_115937,Operational,S-Pli59Lw36Fdi5-1-0.3-18/I-1571(13),LW,2013,630,53.89435906,-122.999236,,,,SBSdw3,SBSdw3/04,,,,,,,,,,,,,,,,""
LW_2013_120184,Operational,S-Pli81Fdi10Sx8Bl1-10-3.0-18/E-1188(18),LW,2013,945,53.87948779,-123.0141137,,,,SBSdw3,SBSdw3/03,,,,,,,,,,,,,,,,""
FDI_2013_1567580,Operational,S-Pli60Sx37Fdi3-5-0.6-20/E-1120(17),FDI,2013,12279,53.90884218,-125.7898666,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1567580,Operational,S-Pli60Sx37Fdi3-5-0.6-20/E-1120(17),LW,2013,2204,53.90884218,-125.7898666,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1455370,Operational,S-Pli98Sx2-7-1.3-16/E-1025(18),FDI,2013,1440,55.10812183,-122.9967003,,,,SBSwk2,SBSmk1/03,,,,,,,,,,,,,,,,""
LW_2013_1492210,Operational,S-Fdi59Pli23Sx18-1-0.2-21/E-1200(13),LW,2013,6120,52.57039772,-121.3372829,,,,ICHwk2,ICHwk2,,,,,,,,,,,,,,,,""
FDI_2013_1445930,Operational,S-Pli88Sx9Bl3-5-1.2-18/E-1122(17),FDI,2013,270,54.82489047,-125.4469658,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
BA_2013_1378991,Operational,S-Ba54Hw40Bl4Sx2-1-0.3-21/E-1169(13),BA,2013,3830,55.39003679,-127.8500885,,,,ESSFwv,ICHmc1a/01,,,,,,,,,,,,,,,,""
FDI_2013_1378991,Operational,S-Ba54Hw40Bl4Sx2-1-0.3-21/E-1169(13),FDI,2013,400,55.39003679,-127.8500885,,,,ESSFwv,ICHmc1a/01,,,,,,,,,,,,,,,,""
LW_2013_1378991,Operational,S-Ba54Hw40Bl4Sx2-1-0.3-21/E-1169(13),LW,2013,1050,55.39003679,-127.8500885,,,,ESSFwv,ICHmc1a/01,,,,,,,,,,,,,,,,""
LW_2013_1454470,Operational,S-Sx100-1-0.3-23/E-1000(13),LW,2013,740,55.40000974,-127.8515005,,,,ICHmc1,ICHmc1/06,,,,,,,,,,,,,,,,""
LW_2013_1536869,Operational,S-Sx65Hw26Cw9-1-0.2-21/E-1200(13),LW,2013,1260,55.39347002,-127.8062613,,,,ICHmc2,ICHmc2/01,,,,,,,,,,,,,,,,""
CW_2013_1536869,Operational,S-Sx65Hw26Cw9-1-0.2-21/E-1200(13),CW,2013,5060,55.39347002,-127.8062613,,,,ICHmc2,ICHmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1536869,Operational,S-Sx65Hw26Cw9-1-0.2-21/E-1200(13),FDI,2013,1260,55.39347002,-127.8062613,,,,ICHmc2,ICHmc2/01,,,,,,,,,,,,,,,,""
LW_2013_1536869,Operational,S-Sx50Hw26Ba24-1-0.2-21/E-1143(13),LW,2013,1260,55.39398764,-127.8151064,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
CW_2013_1536869,Operational,S-Sx50Hw26Ba24-1-0.2-21/E-1143(13),CW,2013,5060,55.39398764,-127.8151064,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
FDI_2013_1536869,Operational,S-Sx50Hw26Ba24-1-0.2-21/E-1143(13),FDI,2013,1260,55.39398764,-127.8151064,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
FDI_2013_1536192,Operational,S-Hw57Ba43-1-0.2-24/E-1164(13),FDI,2013,1260,55.40340631,-127.8327547,,,,ICHmc1,ICHmc2/03,,,,,,,,,,,,,,,,""
LW_2013_1536192,Operational,S-Hw57Ba43-1-0.2-24/E-1164(13),LW,2013,910,55.40340631,-127.8327547,,,,ICHmc1,ICHmc2/03,,,,,,,,,,,,,,,,""
LW_2013_1532897,Operational,S-Sx33Ba30Hw27Bl9Lw1-1-0.2-17/E-1150(13),LW,2013,1080,55.40793575,-127.8422864,,,,ESSFwv,ICHmc1a/02,,,,,,,,,,,,,,,,""
BA_2013_1532897,Operational,S-Sx33Ba30Hw27Bl9Lw1-1-0.2-17/E-1150(13),BA,2013,11130,55.40793575,-127.8422864,,,,ESSFwv,ICHmc1a/02,,,,,,,,,,,,,,,,""
FDI_2013_1532897,Operational,S-Sx33Ba30Hw27Bl9Lw1-1-0.2-17/E-1150(13),FDI,2013,900,55.40793575,-127.8422864,,,,ESSFwv,ICHmc1a/02,,,,,,,,,,,,,,,,""
LW_2013_1569495,Operational,S-Sx60Pli20Fdi10Lw10-1-0.3-18/H-1024(13),LW,2013,400,53.11982794,-119.8601657,,,,ICHmm,ICHmm/01,,,,,,,,,,,,,,,,""
FDI_2013_1536843,Operational,S-Hw56Sx33Cw11-1-0.2-19/E-1178(13),FDI,2013,1080,55.30063166,-127.2885924,,,,ICHmc2,ICHmc2/03,,,,,,,,,,,,,,,,""
LW_2013_1422971,Operational,S-Sx39Pli35Fdi23Lw3-1-0.2-21/E-1191(13),LW,2013,3345,52.592258,-122.0222123,,,,SBSdw1,SBSdw1/07,,,,,,,,,,,,,,,,""
LW_2013_1386837,Operational,S-Sx38Pli32Fdi27Lw3-1-0.2-21/E-1200(13),LW,2013,1200,52.5706393,-122.0067796,,,,SBSdw1,SBSdw1/07,,,,,,,,,,,,,,,,""
LW_2013_1422973,Operational,S-Sx38Fdi37Pli22Lw3-1-0.2-21/E-1178(13),LW,2013,2175,52.60343384,-122.0132576,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2013_107293,Operational,S-Pli95Fdi5-9-1.4-18/E-40(11),FDI,2013,1290,52.25435893,-122.770379,,,,SBPSdc,IDFdk3/01,,,,,,,,,,,,,,,,""
LW_2013_1048692,Operational,S-Pli52Fdi34Sx14-10-3.7-22/E-1086(18),LW,2013,1365,52.27751833,-121.3227939,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1425935,Operational,S-Pli47Fdi32Sx21-1-0.1-22/E-1140(13),LW,2013,135,52.57974267,-122.0111434,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1464132,Operational,S-Pli59Sx26Fdi15-1-0.1-18/E-1200(13),LW,2013,26145,54.26194298,-124.3502497,,,,SBSdw3,SBSdw3/03,,,,,,,,,,,,,,,,""
LW_2013_1422471,Operational,S-Sx40Fdi39Pli17Lw4-1-0.2-21/E-1192(13),LW,2013,5420,52.58557506,-122.1403667,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1315374,Operational,S-Pli67Sx19Fdi9Lw5-1-0.2-22/E-1200(13),LW,2013,1005,52.5456783,-121.9970463,,,,SBSdw1,SBSdw1/07,,,,,,,,,,,,,,,,""
LW_2013_1315378,Operational,S-Pli65Sx17Fdi16Lw1Bl1-1-0.2-22/E-1180(13),LW,2013,810,52.53891749,-121.9848694,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1422330,Operational,S-Fdi35Sx31Pli27Lw7-1-0.2-21/E-1187(13),LW,2013,2430,52.58984364,-122.0126089,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1315371,Operational,S-Pli72Sx20Fdi5Lw3-1-0.2-22/E-1186(13),LW,2013,2110,52.53159766,-121.9736295,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1422291,Operational,S-Sx42Fdi38Pli18Lw2-1-0.2-21/E-1200(13),LW,2013,480,52.59473683,-122.0131823,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2013_1464410,Operational,S-Sx56Pli39Fdi5-1-0.2-18/E-1350(13),FDI,2013,8110,53.92571731,-126.9795094,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1495010,Operational,S-Sx57Pli40Fdi2Bl1-1-0.2-18/E-1267(13),FDI,2013,3465,53.75327085,-126.974561,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2013_1434732,Operational,S-Pli59Sx35Fdi6-1-0.1-22/E-1133(13),LW,2013,2130,52.31325568,-121.3206642,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2013_1524659,Operational,S-Pli56Sx44-1-0.1-19/H-1200(15),FDI,2013,200,54.20543596,-127.2265328,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2013_1576257,Operational,S-Sx49Pli34Bl17-3-0.3-15/E-1091(15),LW,2013,3780,54.46112271,-125.9945056,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1576257,Operational,S-Sx49Pli34Bl17-3-0.3-15/E-1091(15),FDI,2013,5040,54.46112271,-125.9945056,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2013_1315376,Operational,S-Pli43Fdi26Lw17Sx14-1-0.2-22/E-1160(13),LW,2013,1050,52.54902032,-121.9969492,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1452912,Operational,S-Pli74Sx26-1-0.2-13/E-1200(13),LW,2013,10710,53.43836017,-123.5395853,,,,SBSdw2,SBSdw2/04,,,,,,,,,,,,,,,,""
LW_2013_1464671,Operational,S-Sx34Pli31Fdi26Lw9-1-0.2-18/E-1200(13),LW,2013,1785,53.2569243,-122.5722739,,,,SBSdw1,SBSdw1/04,,,,,,,,,,,,,,,,""
LW_2013_1460630,Operational,S-Sx49Fdi34Pli10Lw6Bl1-1-0.2-17/C-1200(13),LW,2013,2260,53.18237148,-122.4229579,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1460131,Operational,S-Sx38Fdi31Pli25Lw6-1-0.2-22/C-1200(13),LW,2013,3840,53.20876155,-122.4687902,,,,SBSdw1,SBSdw1/04,,,,,,,,,,,,,,,,""
LW_2013_1464650,Operational,S-Pli36Sx31Fdi26Lw7-1-0.2-22/C-1200(13),LW,2013,5325,53.17497089,-122.4393967,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1460132,Operational,S-Sx44Pli39Fdi17-1-0.2-20/E-1100(13),LW,2013,6460,52.43510091,-121.3638635,,,,ICHmk3,ICHmk3/04,,,,,,,,,,,,,,,,""
LW_2013_1117573,Operational,S-Pli74Sx26-10-3.5-20/E-1127(18),LW,2013,270,52.21533621,-121.423789,,,,SBSdw2,SBPSmk/01,,,,,,,,,,,,,,,,""
LW_2013_1472570,Operational,S-Sx37Fdi30Pli25Bl7Lw1-3-0.4-22/E-1086(15),LW,2013,8989,54.842053,-122.8380126,,,,SBSwk1,SBSwk1/03,,,,,,,,,,,,,,,,""
FDI_2013_1412571,Operational,S-Pli70Sx20Lw8Fdi2-3-0.6-19/E-1156(15),FDI,2013,4400,53.78000521,-125.4544565,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
