Avenza_label,Trial_Type,SppComposition_Label,SppVar,PlantingYear,Num_Planted,Latitude,Longitude,Elevation,Slope,Aspect,BGC,SS_NoSpace,SMR_SNR,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,DamageandSeverity,Survival_est,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3,QuanitativeCollected,Comments_Trial
CW_2005_1050443,Operational,S-Fdi80Pli10Sx10-12-3.5-22/E-1133(16),CW,2005,2805,52.98019125,-119.3229673,,,,SBSdh1,SBSdh1/01,,,,,,,,,,,,,,,,""
LW_2006_1060038,Operational,S-Sx51Pli49-11-1.2-18/E-1200(16),LW,2006,1575,54.11458076,-126.4299538,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2006_1052382,Operational,S-Sx56Pli41Fdi3-12-1.6-20/I-1100(17),FDI,2006,2446,54.36915304,-126.124351,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2007_1083948,Operational,S-Pli71Sx29-1-0.2-14/H-1139(06),LW,2007,900,53.53781677,-125.7101812,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2006_1052348,Operational,S-Sx82Pli13Fdi5-15-1.9-18/I-1154(17),FDI,2006,1970,54.36772302,-126.1361886,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2007_1172521,Operational,S-Pli71Sx21Lw8-13-3.7-20/E-1520(18),LW,2007,130,54.17782271,-125.7896918,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LS_2007_1172521,Operational,S-Pli71Sx21Lw8-13-3.7-20/E-1520(18),LS,2007,306,54.17782271,-125.7896918,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2007_1172530,Operational,S-Pli63Sx23Lw14-13-3.2-20/E-1200(18),LW,2007,62,54.17867486,-125.7884924,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LS_2007_1172530,Operational,S-Pli63Sx23Lw14-13-3.2-20/E-1200(18),LS,2007,147,54.17867486,-125.7884924,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2006_1072962,Operational,S-Sx94Pl3Fdi3-10-1.9-18/E-1033(16),FDI,2006,1890,54.12765091,-125.7086843,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2006_1072963,Operational,S-Sx57Pl39Fdi4-10-1.9-18/E-1123(12),FDI,2006,45,54.1265941,-125.6809553,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2006_1072866,Operational,S-Sx50Pli30Fdi20-1-0.2-19/E-1393(06),FDI,2006,253,53.86901118,-126.3504722,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2004_1202991,Operational,S-Fdi59Pli34Sx7-14-1.8-20/I-1120(18),FDI,2004,3880,54.11126881,-125.6344085,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
LW_2004_1202991,Operational,S-Fdi59Pli34Sx7-14-1.8-20/I-1120(18),LW,2004,315,54.11126881,-125.6344085,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
LW_2008_1070695,Operational,S-Pli74Sx26-12-3.0-22/I-1022(18),LW,2008,900,54.10487075,-125.5100256,,,,SBSmc2,SBSdk/06,,,,,,,,,,,,,,,,""
LW_2008_1070691,Operational,S-Sx58Pli42-12-1.3-22/I-1200(18),LW,2008,5400,54.10773029,-125.5296129,,,,SBSmc2,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2008_1070691,Operational,S-Sx58Pli42-12-1.3-22/I-1200(18),FDI,2008,630,54.10773029,-125.5296129,,,,SBSmc2,SBSdk/06,,,,,,,,,,,,,,,,""
LW_2008_1160256,Operational,S-Pli70Sx30-9-1.7-20/I-1356(16),LW,2008,270,54.87203726,-124.7318785,,,,SBSdw3,SBSmk1/01,,,,,,,,,,,,,,,,""
LW_2008_1160255,Operational,S-Pli52Sx46Lw2-9-1.7-19/I-1400(16),LW,2008,540,54.86924871,-124.7167696,,,,SBSdw3,SBSdw3/01,,,,,,,,,,,,,,,,""
LW_2008_1082728,Operational,S-Pli75Bl13Sx11Lw1-13-3.8-19/E-1293(18),LW,2008,785,54.84048988,-124.9019992,,,,SBSdw3,SBSdw3/01,,,,,,,,,,,,,,,,""
FDI_2008_1108132,Operational,S-Sx50Bl32Pli15Fdi3-16-2.4-18/E-523(06),FDI,2008,9600,52.66934889,-122.7204272,,,,SBSmc2,SBPSmk/01,,,,,,,,,,,,,,,,""
CW_2003_36350,Operational,S-Ba80Hw16Hm4-11-2.3-22/E-900(12),CW,2003,270,54.6596284,-128.8301551,,,,MHmm2,MHmm2/01,,,,,,,,,,,,,,,,""
CW_2003_43639,Operational,S-Ba93Hw7-10-2.4-22/E-1200(10),CW,2003,1890,54.90902985,-128.9331304,,,,MHmm2,CWHws1/01,,,,,,,,,,,,,,,,""
CW_2003_94025,Operational,S-Sx50Bl50-14-1.9-15/E-933(16),CW,2003,70,52.05546798,-119.4707901,,,,ESSFwc2,ESSFwc2/01,,,,,,,,,,,,,,,,""
CW_2003_104087,Operational,S-Sx47Bl25Pli24Cw4-8-1.7-21/E-1175(11),CW,2003,770,52.76394019,-119.1011259,,,,SBSdh1,ICHmm/01,,,,,,,,,,,,,,,,""
FDI_2004_1067485,Operational,S-Pli48Sx34Fdi18-13-2.1-20/I-1000(15),FDI,2004,11980,53.89474911,-125.504331,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
FDI_2004_71501,Operational,S-Sx82Bl18-11-2.3-15/E-1167(14),FDI,2004,12804,52.07092744,-118.2546285,,,,ESSFmm1,ESSFwm/01,,,,,,,,,,,,,,,,""
CW_2004_71501,Operational,S-Sx82Bl18-11-2.3-15/E-1167(14),CW,2004,6468,52.07092744,-118.2546285,,,,ESSFmm1,ESSFwm/01,,,,,,,,,,,,,,,,""
FDI_2004_115032,Operational,S-Pli65Sx35-10-2.2-20/E-1100(13),FDI,2004,4335,54.76295035,-124.8539922,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2005_1047836,Operational,S-Pli87Fdi10Sx3-10-2.4-19/I-1120(13),FDI,2005,540,53.67913847,-123.6399701,,,,SBSmc2,SBSdw3/01,,,,,,,,,,,,,,,,""
CW_2004_82037,Operational,S-Sx100-2-0.3-13/E-1108(04),CW,2004,1940,52.27650918,-119.344629,,,,ESSFwc2,"",,,,,,,,,,,,,,,,""
FDI_2005_116326,Operational,S-Pli60Sx37Fdi3-12-3.5-23/I-1167(16),FDI,2005,11170,53.89876957,-125.4689219,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2005_118582,Operational,S-Pli63Sx27Fdi10-6-1.2-17/E-1120(17),FDI,2005,1540,53.82929817,-125.2493576,,,,SBSmc2,SBSdk/02,,,,,,,,,,,,,,,,""
LW_2005_118582,Operational,S-Pli63Sx27Fdi10-6-1.2-17/E-1120(17),LW,2005,465,53.82929817,-125.2493576,,,,SBSmc2,SBSdk/02,,,,,,,,,,,,,,,,""
FDI_2005_118711,Operational,S-Pli70Sx30-11-2.5-21/I-1200(15),FDI,2005,590,53.88569053,-126.0028966,,,,SBSmc2,SBSdk/03,,,,,,,,,,,,,,,,""
LW_2005_1050091,Operational,S-Pli48Sx34Lw6Cw6Bl6-9-2.6-22/E-1150(13),LW,2005,7120,52.52344642,-118.7963682,,,,ICHmm,ICHmm/03,,,,,,,,,,,,,,,,""
CW_2006_1049499,Operational,S-Pli50Fdi41Cw5Sx4-6-0.9-23/E-1075(18),CW,2006,3000,52.98303787,-119.3826105,,,,SBSdh1,ICHmm,,,,,,,,,,,,,,,,""
CW_2006_1051153,Operational,S-Fdi41Pli30Bl20Cw6Sx3-12-2.4-15/E-950(15),CW,2006,6600,52.9650632,-119.3660782,,,,SBSdh1,ICHmm/02,,,,,,,,,,,,,,,,""
CW_2006_1052161,Operational,S-Fdi61Sx30Pli9-11-2.5-22/E-1167(18),CW,2006,3400,52.98012976,-119.39998,,,,SBSdh1,ICHmm/03,,,,,,,,,,,,,,,,""
CW_2003_109643,Operational,S-Fdi30Sx25Cw22Bl18Pli5-10-1.8-21/E-1109(12),CW,2003,3680,52.68272233,-119.2308073,,,,SBSdh1,ICHmm/01,,,,,,,,,,,,,,,,""
FDI_2005_1063810,Operational,S-Pli58Sx40Fdi2-14-4.6-20/E-1114(18),FDI,2005,540,54.75173501,-124.8276878,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
CW_2006_1049501,Operational,S-Pli83Fdi17-12-3.4-22/E-1040(18),CW,2006,1500,52.98278426,-119.391982,,,,SBSdh1,ICHmm/03,,,,,,,,,,,,,,,,""
CW_2006_1050766,Operational,S-Fdi57Sx18Cw10Bl8Pli7-12-2.1-21/E-1120(18),CW,2006,7700,52.96236856,-119.3527021,,,,SBSdh1,ICHmm,,,,,,,,,,,,,,,,""
CW_2006_1049661,Operational,S-Sx52Fdi42Bl6-12-1.4-21/E-1080(18),CW,2006,2200,52.98845374,-119.3117496,,,,SBSdh1,ICHmm,,,,,,,,,,,,,,,,""
FDI_2006_114235,Operational,S-Pli83Fdi10Sx7-11-2.2-20/E-1182(16),FDI,2006,6300,52.66302146,-122.7196833,,,,SBSmc2,SBSdw2/01,,,,,,,,,,,,,,,,""
CW_2005_1049551,Operational,S-Fdi72Pli20Sx8-11-2.7-22/E-1150(15),CW,2005,17140,53.18205633,-119.9235301,,,,SBSdh1,SBSdh1/01,,,,,,,,,,,,,,,,""
CW_2005_1050442,Operational,S-Fdi62Sx25Pli13-3-0.4-15/E-1015(08),CW,2005,13110,52.9624833,-119.3873759,,,,SBSdh1,SBSdh1/04,,,,,,,,,,,,,,,,""
FDI_2006_120200,Operational,S-Sx100-2-0.2-15/O-1154(06),FDI,2006,15290,53.4307334,-123.6051719,,,,SBPSdc,SBSdw2/08,,,,,,,,,,,,,,,,""
FDI_2006_1052423,Operational,S-Pli50Sx50-12-2.9-20/I-1141(17),FDI,2006,1334,54.37252937,-126.112107,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2006_1072960,Operational,S-Pli74Sx24Bl2-13-3.3-20/E-1080(18),LW,2006,2670,54.17510131,-125.7773439,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
LS_2006_1072960,Operational,S-Pli74Sx24Bl2-13-3.3-20/E-1080(18),LS,2006,570,54.17510131,-125.7773439,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
LW_2007_1172533,Operational,S-Pli58Sx32Lw10-11-4.4-20/E-1240(16),LW,2007,4485,54.19028347,-125.7747533,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2007_115703,Operational,S-Pli50Sx50-6-1.0-18/E-1046(13),FDI,2007,506,54.33886334,-125.8203383,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2007_98829,Operational,S-Pli60Sx36Bl4-11-1.9-18/E-689(17),FDI,2007,1080,55.5420339,-123.6193509,,,,SBSmk2,SBSmk2/03,,,,,,,,,,,,,,,,""
LW_2008_-587320000,Operational,S-Sx80Pli14Fdi6-15-4.9-18/C-1104(16),LW,2008,500,53.87021612,-125.4452411,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_-587320000,Operational,S-Sx80Pli14Fdi6-15-4.9-18/C-1104(16),FDI,2008,14800,53.87021612,-125.4452411,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2008_-575000000,Operational,S-Sx82Pli16Fdi2-10-2.2-20/E-1134(16),LW,2008,4530,53.90035636,-125.5288931,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_-575000000,Operational,S-Sx82Pli16Fdi2-10-2.2-20/E-1134(16),FDI,2008,31200,53.90035636,-125.5288931,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_67006,Operational,S-Bl48Pli28Sx24-6-1.4-18/E-1440(13),FDI,2008,885,54.0654142,-125.5894995,,,,SBSdk,SBSmc2/06,,,,,,,,,,,,,,,,""
LW_2008_67006,Operational,S-Bl48Pli28Sx24-6-1.4-18/E-1440(13),LW,2008,765,54.0654142,-125.5894995,,,,SBSdk,SBSmc2/06,,,,,,,,,,,,,,,,""
FDI_2008_67094,Operational,S-Bl72Sx14Pli14-31-3.7-22/I-1200(14),FDI,2008,885,54.06693234,-125.578582,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2008_67094,Operational,S-Bl72Sx14Pli14-31-3.7-22/I-1200(14),LW,2008,840,54.06693234,-125.578582,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2008_1062603,Operational,S-Sx80Bl20-10-2.1-20/I-1378(16),LW,2008,70,54.56041896,-124.9373939,,,,SBSmc2,SBSmc2/05,,,,,,,,,,,,,,,,""
LS_2003_-381970000,Operational,S-Pli72Ls25Sw3-11-2.5-18/E-1129(09),LS,2003,15660,55.78823338,-121.5476185,,,,BWBSmw,BWBSmw1/03,,,,,,,,,,,,,,,,""
FDI_2003_97946,Operational,S-Pli80Bl13Sx6Fdi1-10-2.2-18/E-1183(12),FDI,2003,15552,54.54012235,-125.194623,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2003_68298,Operational,S-Pli46Fdi41Sx13-11-2.0-18/E-1171(12),FDI,2003,4025,52.88803586,-123.5978628,,,,SBPSdc,SBSdw2/05,,,,,,,,,,,,,,,,""
CW_2003_101909,Operational,S-Pl30Sx26Cw20Fdi16At8-11-2.9-24/O-1120(13),CW,2003,795,52.61537264,-119.1265293,,,,SBSdh1,ICHmm/01,,,,,,,,,,,,,,,,""
CW_2003_101905,Operational,S-Pli50Fdi25Sx21Bl4-16-3.9-21/E-1120(15),CW,2003,225,52.62134195,-119.1305789,,,,SBSdh1,ICHmm/04,,,,,,,,,,,,,,,,""
CW_2004_89793,Operational,S-Hw41Sx32Cw21Bl6-13-2.9-19/E-1200(16),CW,2004,4630,55.56577257,-128.7517386,,,,ICHmc1,ICHmc2/03,,,,,,,,,,,,,,,,""
LS_2004_-392300000,Operational,S-Sx50Pli39At11-8-1.9-18/E-1089(11),LS,2004,540,55.81344828,-121.2047391,,,,BWBSmw,BWBSmw1/01,,,,,,,,,,,,,,,,""
FDI_2004_117942,Operational,S-Pli97Sx2Sb1-12-3.0-22/I-1083(15),FDI,2004,2340,53.10552741,-123.684095,,,,SBPSdc,SBPSdc/01,,,,,,,,,,,,,,,,""
FDI_2006_81140,Operational,S-Sx63Fdi21Pli16-10-1.2-20/M-1060(15),FDI,2006,3450,54.60665595,-124.6086282,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2006_84705,Operational,S-Sx79Bl21-11-1.4-20/M-1000(16),FDI,2006,5955,54.85760392,-124.8801921,,,,SBSdk,SBSdw3/09,,,,,,,,,,,,,,,,""
FDI_2005_75202,Operational,S-Pli76Sx24-7-2.2-20/E-1200(11),FDI,2005,1620,53.7452297,-126.0792917,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LS_2003_-380750000,Operational,S-Sx95Pli5-14-2.1-19/I-1056(07),LS,2003,2430,54.92704066,-120.3424155,,,,BWBSwk1,BWBSmw1/04,,,,,,,,,,,,,,,,""
LS_2006_1072220,Operational,S-Pli40Sx20Fdi20Hw10Cw10-9-2.0-20/M-1150(15),LS,2006,5340,52.55719246,-120.9354108,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
PW_2006_1007808,Operational,S-Sx64Pli31Pw2Cw2Fdi1-1-0.2-17/E-1130(06),PW,2006,525,52.05630215,-120.7447131,,,,ICHmk3,ICHdk/08,,,,,,,,,,,,,,,,""
CW_2004_1051871,Operational,S-Fdi45Sx33Pli11Lw7Cw4-11-2.6-23/E-1160(14),CW,2004,2890,53.0405261,-119.5612078,,,,SBSdh1,ICHmm/01,,,,,,,,,,,,,,,,""
LW_2004_1051871,Operational,S-Fdi45Sx33Pli11Lw7Cw4-11-2.6-23/E-1160(14),LW,2004,1300,53.0405261,-119.5612078,,,,SBSdh1,ICHmm/01,,,,,,,,,,,,,,,,""
LS_2007_1172531,Operational,S-Pli63Sx37-13-3.6-20/E-1120(18),LS,2007,180,54.17670357,-125.7846463,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_1110784,Operational,S-Pli86Sx14-40-11.7-20/E-971(15),FDI,2008,8880,53.11680296,-123.1677447,,,,SBSmc2,SBPSmk/01,,,,,,,,,,,,,,,,""
BA_2008_1173872,Operational,S-Ba44Hw29Sx27-9-2.2-15/E-1000(16),BA,2008,8961,55.52075417,-128.0345672,,,,ESSFwv,ICHmc1/06,,,,,,,,,,,,,,,,""
FDI_2008_1168671,Operational,S-Pli59Sx35Fdi6-10-3.1-20/E-1200(17),FDI,2008,1365,53.85322357,-125.5477759,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_1168171,Operational,S-Pli62Sx38-11-2.9-19/E-1100(17),FDI,2008,1685,53.90182679,-125.6059197,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
LS_2007_1065373,Operational,S-Sx50Pli35Fdi10Cw5-10-1.8-25/E-1100(15),LS,2007,1260,52.19625347,-120.9603245,,,,ICHmk3,ICHmk3/06,,,,,,,,,,,,,,,,""
PW_2003_114501,Operational,S-Sx96Bl3Cw1-10-1.9-15/E-1093(11),PW,2003,220,52.00754362,-120.2879138,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
CW_2003_114501,Operational,S-Sx96Bl3Cw1-10-1.9-15/E-1093(11),CW,2003,,52.00754362,-120.2879138,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
CW_2003_101911,Operational,S-Pli50Fdi20Bl9At7Hw4Sx4Ep4Cw2-10-2.4-24/E-945(11),CW,2003,2100,52.60795527,-119.1156096,,,,SBSdh1,ICHmm/01,,,,,,,,,,,,,,,,""
CW_2003_81729,Operational,S-Sx60Hw20Pl10Bl10-17-6.0-24/E-1100(16),CW,2003,220,55.65483736,-127.8255973,,,,ICHmc1,ICHmc2/03,,,,,,,,,,,,,,,,""
FDI_2003_13917,Operational,S-Pli71Sw29-10-3.7-21/I-1700(08),FDI,2003,8910,56.54498531,-121.5964532,,,,BWBSmw,BWBSmw1/03,,,,,,,,,,,,,,,,""
FDI_2004_111873,Operational,S-Pli79Fdi12Sx9-13-3.2-21/I-1120(11),FDI,2004,4860,52.91218902,-123.5822107,,,,SBPSdc,SBSdw2/01,,,,,,,,,,,,,,,,""
FDI_2005_91107,Operational,S-Pli73Sx23Bl4-9-2.4-18/E-1120(13),FDI,2005,2160,53.61886951,-125.4959044,,,,SBSmc2,SBSmc2/10,,,,,,,,,,,,,,,,""
FDI_2005_1054815,Operational,S-Pli71Sx29-13-4.3-19/E-1135(16),FDI,2005,810,53.84018567,-124.6706942,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2006_97451,Operational,S-Pli100-12-2.8-20/E-1200(19),FDI,2006,320,52.35659401,-122.7873259,,,,SBPSdc,SBPSdc/01,,,,,,,,,,,,,,,,""
FDI_2006_96707,Operational,S-Pli100-12-3.4-20/E-1120(19),FDI,2006,360,52.36435562,-122.807415,,,,SBPSdc,SBPSdc/01,,,,,,,,,,,,,,,,""
FDI_2006_96676,Operational,S-Pli100-13-3.3-20/E-1120(19),FDI,2006,375,52.36905281,-122.8022474,,,,SBPSdc,SBPSdc/01,,,,,,,,,,,,,,,,""
FDI_2006_96689,Operational,S-Pli100-10-2.5-20/E-1077(14),FDI,2006,210,52.35517555,-122.8179433,,,,SBPSdc,SBPSdc/01,,,,,,,,,,,,,,,,""
LS_2004_85530,Operational,S-At97Act3-6-2.2-18/E-3050(08),LS,2004,2370,55.64892837,-121.1077137,,,,BWBSmw,BWBSmw1/01,,,,,,,,,,,,,,,,""
LS_2003_86054,Operational,S-At91Pli5Act3Sx1-11-4.6-18/E-2183(14),LS,2003,9990,55.61894844,-121.1503219,,,,BWBSmw,BWBSmw1/01,,,,,,,,,,,,,,,,""
FDI_2006_1006700,Operational,S-Sx60Pli23Bl17-10-1.5-19/I-1200(15),FDI,2006,2150,53.68405675,-123.6760084,,,,SBSmc2,SBSdw3/08,,,,,,,,,,,,,,,,""
LS_2006_103196,Operational,S-Pli40Sx30Fdi20Cw10-10-1.8-20/M-1100(15),LS,2006,7380,52.55886791,-120.9220496,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
LS_2006_103200,Operational,S-Pli60Fdi20Sx10Hw10-10-2.2-20/M-1100(15),LS,2006,8880,52.55100799,-120.9020542,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
PW_2007_1071353,Operational,S-Pli89Bl11-12-3.1-22/E-360(17),PW,2007,1200,52.52738962,-121.782587,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
CW_2007_1027513,Operational,S-Sx99Bl1-9-2.3-20/I-1122(15),CW,2007,10973,52.03877414,-118.317025,,,,ESSFwc2,ESSFvc/01,,,,,,,,,,,,,,,,""
FDI_2008_-588070000,Operational,S-Sx72Pli28-29-9.8-18/E-956(18),FDI,2008,11760,54.06706731,-125.4276017,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_-575050000,Operational,S-Sx91Pli7Fdi2-9-1.7-19/E-1162(16),FDI,2008,7440,53.8992068,-125.5102594,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
LW_2009_1226933,Operational,S-Fdi44Pli33Sx17Lw6-1-0.3-21/O-1200(09),LW,2009,4930,52.33451196,-121.2311454,,,,ICHmk3,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2009_1226932,Operational,S-Fdi42Pli32Sx23Lw3-1-0.3-23/O-1200(09),LW,2009,8210,52.35908535,-121.2182489,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
FDI_2008_1108127,Operational,S-Sx71Pli29-16-6.9-20/E-640(15),FDI,2008,22135,53.0575303,-123.1341541,,,,SBSmc2,SBPSmk/01,,,,,,,,,,,,,,,,""
