ID1,ID2,lat,long,el
-587320000,FDI,53.87021612,-125.4452411,
-575000000,LW,53.90035636,-125.5288931,
-575000000,FDI,53.90035636,-125.5288931,
67006,FDI,54.0654142,-125.5894995,
67006,LW,54.0654142,-125.5894995,
67094,FDI,54.06693234,-125.578582,
67094,LW,54.06693234,-125.578582,
1062603,LW,54.56041896,-124.9373939,
-588380000,FDI,54.07944622,-125.4340522,
-588380000,LW,54.07944622,-125.4340522,
-588380000,LW,54.07944622,-125.4340522,
-401630000,FDI,55.32052651,-127.1493793,
-395070000,FDI,55.05374122,-127.7438111,
-401050000,FDI,54.94334944,-128.3682931,
-314540000,FDI,55.5937146,-123.7922174,
-314490000,FDI,55.58125477,-123.6840959,
-315910000,FDI,55.60412238,-123.8019581,
-301100000,FDI,55.91272544,-124.0934304,
-314380000,FDI,55.54129134,-123.6014692,
-123650000,PW,53.51395947,-121.6262373,
63315,CW,55.6645306,-128.4597999,
66425,CW,55.49911888,-127.9890923,
68607,CW,55.50392085,-127.9757076,
80525,FDI,53.14671921,-123.4647521,
16548,BA,55.26498712,-127.8715504,
16684,BA,55.58887853,-127.6143257,
16683,BA,55.59465522,-127.6314788,
16537,BA,55.36205175,-128.2747821,
16534,BA,55.38096536,-128.2661584,
28651,BA,56.14046567,-129.1778022,
47404,YC,53.15132007,-127.2735567,
40506,BG,54.09502887,-128.4744203,
57770,PY,52.14324013,-125.9730826,
57794,FDI,53.04001046,-123.7096626,
55382,FDI,52.95470804,-123.6340621,
50979,FDI,52.9855713,-123.6293677,
31917,FDI,52.4179418,-122.8273908,
8131,FDI,52.85784971,-123.6120854,
8357,FDI,52.90391725,-121.1513902,
8357,CW,52.90391725,-121.1513902,
8133,FDI,52.83486124,-123.6193755,
8132,FDI,52.84421033,-123.596698,
13168,LW,53.61073766,-120.6491958,
13155,LW,52.46378386,-118.7397348,
44072,LW,52.52609961,-118.8069211,
13153,LW,52.53586328,-118.8196162,
10156,LS,52.37445995,-121.1403845,
10104,LS,52.56130049,-120.960123,
10149,LS,52.7530547,-120.9038797,
13357,FDI,53.59270425,-120.2375003,
55348,CW,52.37379099,-119.1217266,
20920,LW,52.62023548,-119.11579,
54086,LS,52.25857306,-119.0553581,
48136,CW,52.44018467,-119.2750024,
48122,CW,52.58418905,-119.5712665,
67100,LW,52.62296083,-119.1170049,
64549,LS,52.2453095,-119.0136366,
86027,CW,55.55239773,-128.8252969,
79307,PY,52.29528137,-121.7118691,
60477,FDI,52.79953367,-121.3491005,
87343,FDI,53.00141836,-123.6814272,
-381970000,LS,55.78823338,-121.5476185,
61500,LW,53.9516,-126.4272151,
63449,LS,52.66124134,-121.0089092,
68294,FDI,52.87160374,-123.6170235,
56660,FDI,52.86207557,-123.6290085,
47225,CW,54.11470856,-128.2952198,
91627,LS,52.56738113,-120.9112006,
74399,LW,52.72305625,-119.1120598,
76865,FDI,52.37940331,-122.8598411,
97946,FDI,54.54012235,-125.194623,
90243,LW,52.64316368,-118.9749094,
1437262,LW,53.82028094,-124.931384,
92270,LW,52.02377609,-121.0287409,
92270,LS,52.02377609,-121.0287409,
68808,CW,53.83397721,-128.2784018,
68298,FDI,52.88803586,-123.5978628,
101909,CW,52.61537264,-119.1265293,
101905,CW,52.62134195,-119.1305789,
89793,CW,55.56577257,-128.7517386,
-392300000,LS,55.81344828,-121.2047391,
117942,FDI,53.10552741,-123.684095,
81140,FDI,54.60665595,-124.6086282,
84705,FDI,54.85760392,-124.8801921,
75202,FDI,53.7452297,-126.0792917,
68343,BA,55.24735537,-127.3480829,
61695,CW,54.07428124,-128.2405227,
-404530000,CW,55.66562061,-128.3319391,
48516,BA,54.98364825,-127.8444266,
10452,FDI,54.55326786,-124.4616596,
76497,FDI,52.39198663,-122.7645483,
-380750000,LS,54.92704066,-120.3424155,
1072220,LS,52.55719246,-120.9354108,
1007808,PW,52.05630215,-120.7447131,
1051871,CW,53.0405261,-119.5612078,
1051871,LW,53.0405261,-119.5612078,
1172531,LS,54.17670357,-125.7846463,
1110784,FDI,53.11680296,-123.1677447,
1173872,BA,55.52075417,-128.0345672,
1168671,FDI,53.85322357,-125.5477759,
1168171,FDI,53.90182679,-125.6059197,
1065373,LS,52.19625347,-120.9603245,
-588300000,FDI,54.06782662,-125.4098322,
-469490000,FDI,52.93373787,-123.6401655,
-403330000,BA,55.34991758,-127.3791531,
-301520000,FDI,55.79122014,-123.633366,
-313830000,FDI,55.23174019,-123.022624,
49036,LW,52.78417029,-119.1274563,
57357,CW,55.50634431,-127.9837263,
36361,CW,55.61142013,-128.6888169,
16546,BA,55.28453242,-127.9452091,
16508,BA,55.27367406,-127.9587642,
48513,BA,54.98153578,-127.8540636,
16547,BA,55.29240128,-127.9553609,
16535,BA,55.36990233,-128.3235032,
36425,BG,54.8932094,-128.9142402,
36379,CW,54.6668239,-128.8350105,
16820,BG,54.74147491,-128.3055082,
64778,CW,53.20841451,-127.2869725,
16177,PY,52.22226291,-126.0124745,
64077,PY,52.03790802,-126.7292626,
8176,FDI,52.37811441,-122.7654074,
34654,FDI,52.86025462,-123.6274022,
60059,FDI,54.58968629,-124.5019899,
10450,FDI,54.56092325,-124.4684726,
13160,LW,52.40844508,-118.6771779,
74420,LW,52.72873372,-119.1133465,
13157,LW,52.44980871,-118.7209408,
13159,LW,52.44094539,-118.679308,
44041,LS,52.2698237,-119.0868539,
20923,LW,52.62666051,-119.1384886,
20845,CW,52.37202317,-119.0396051,
67625,LW,52.61924279,-119.1202503,
20924,LW,52.61924766,-119.122304,
54085,LS,52.26159855,-119.0485676,
43734,FDI,54.32134048,-124.9675533,
72970,BA,55.34241412,-128.3084657,
58779,FDI,52.94588739,-123.627922,
76088,PW,52.04998738,-120.5689811,
75283,CW,53.03587981,-119.6421454,
48102,CW,52.5946005,-119.5902222,
95772,CW,55.58014982,-128.8543148,
92353,BA,54.97465063,-127.8181591,
92353,CW,54.97465063,-127.8181591,
91624,LS,52.56432512,-120.9667064,
79231,FDI,53.05062202,-123.7235602,
90239,LW,52.65740983,-118.993726,
92719,LW,52.39647344,-118.5713633,
64746,FDI,53.63075272,-123.8441433,
104932,LS,54.19173525,-125.7643712,
104932,LW,54.19173525,-125.7643712,
114501,PW,52.00754362,-120.2879138,
114501,CW,52.00754362,-120.2879138,
101911,CW,52.60795527,-119.1156096,
81729,CW,55.65483736,-127.8255973,
13917,FDI,56.54498531,-121.5964532,
111873,FDI,52.91218902,-123.5822107,
91107,FDI,53.61886951,-125.4959044,
1054815,FDI,53.84018567,-124.6706942,
97451,FDI,52.35659401,-122.7873259,
96707,FDI,52.36435562,-122.807415,
96676,FDI,52.36905281,-122.8022474,
96689,FDI,52.35517555,-122.8179433,
-242270000,FDI,52.08233494,-118.2845501,
-242270000,CW,52.08233494,-118.2845501,
-463900000,FDI,52.89645746,-122.9083459,
13162,LW,52.41894407,-118.6913271,
86323,CW,55.49828793,-127.972,
68296,FDI,52.87588452,-123.6002742,
76245,LS,52.24832217,-119.0012092,
65540,CW,52.16270371,-118.1502332,
81249,LS,55.68962231,-121.8223165,
1701992,LS,53.95716067,-126.4257601,
85530,LS,55.64892837,-121.1077137,
86054,LS,55.61894844,-121.1503219,
-121560000,PW,53.49829528,-121.7071075,
16536,BA,55.35529369,-128.3122018,
8184,FDI,52.37591213,-122.7404794,
54084,LS,52.26621087,-119.0648787,
55358,FDI,53.04112254,-121.904674,
62160,CW,54.11722936,-128.2686701,
1006700,FDI,53.68405675,-123.6760084,
103196,LS,52.55886791,-120.9220496,
103200,LS,52.55100799,-120.9020542,
1645644,FDI,54.27476069,-125.9006712,
1071353,PW,52.52738962,-121.782587,
1027513,CW,52.03877414,-118.317025,
-588070000,FDI,54.06706731,-125.4276017,
-575050000,FDI,53.8992068,-125.5102594,
1226933,LW,52.33451196,-121.2311454,
1226932,LW,52.35908535,-121.2182489,
1108127,FDI,53.0575303,-123.1341541,
-574990000,FDI,53.91323876,-125.5385275,
77610,LW,52.14514394,-121.146035,
1258070,LW,52.20510164,-120.8014353,
1258051,LW,52.2310507,-120.9102693,
1226771,LW,52.31243106,-121.241921,
1084628,LW,52.21767462,-120.7561607,
1226931,LW,52.42363936,-121.1613048,
1226774,LW,52.30893765,-121.2433514,
1227011,FDI,52.17733697,-120.9428944,
1240351,LW,52.21089179,-120.7683951,
1240350,LW,52.22980427,-120.7752226,
1258091,LW,52.2261748,-120.7249245,
43801,FDI,53.47890056,-125.2820133,
43799,FDI,53.48216423,-125.2748143,
1085168,LS,52.2060357,-120.9516698,
1171810,FDI,53.8012169,-125.4795709,
1168790,FDI,53.81575971,-125.5110961,
1174733,FDI,53.90197658,-124.8010513,
82013,FDI,52.58214943,-119.0545532,
82013,CW,52.58214943,-119.0545532,
82013,PW,52.58214943,-119.0545532,
1181470,FDI,53.1446447,-121.5303793,
1226972,CW,52.98649879,-119.3140952,
1100516,FDI,54.87270387,-124.891783,
1100517,FDI,54.86494066,-124.8952256,
1100530,FDI,54.85283948,-124.8910048,
1165551,FDI,54.85985254,-124.8944498,
1168071,LW,53.90849014,-124.7395126,
1120484,FDI,53.8266646,-124.6516977,
1168170,FDI,53.876981,-125.593951,
1103996,LW,52.59495398,-122.8503386,
1103998,LW,52.59848526,-122.8382916,
1167051,LW,53.87395081,-124.8084556,
47220,CW,54.10943133,-128.2931452,
85160,FDI,54.38083782,-125.813015,
87094,FDI,54.17048564,-126.0153982,
105182,FDI,54.44656458,-126.0095904,
1259191,FDI,52.7302836,-122.7191159,
1260551,CW,55.55528536,-128.7978966,
89194,CW,55.59198228,-128.7377329,
114877,CW,55.56209883,-128.7597495,
1185530,FDI,53.86731833,-126.3569987,
1122732,PW,52.71915567,-122.7537473,
1122732,LW,52.71915567,-122.7537473,
-480530000,FDI,53.0384781,-123.1516643,
1162075,LW,52.54679508,-121.7926542,
1265650,FDI,52.99340228,-122.9030981,
1235254,FDI,53.67725258,-124.8986097,
-108810000,FDI,53.46149747,-123.722244,
-512320000,FDI,53.82584409,-126.6361789,
-491600000,FDI,53.8625719,-126.5660289,
-587370000,FDI,53.88081103,-125.5827273,
-587370000,LW,53.88081103,-125.5827273,
-587270000,FDI,53.88176291,-125.5147053,
1207054,FDI,53.51448822,-123.8839456,
-576260000,FDI,54.15150335,-125.6447083,
-577510000,FDI,54.17907965,-125.1866294,
-577590000,FDI,54.17460486,-125.1738579,
-577590000,LW,54.17460486,-125.1738579,
-577690000,FDI,54.17466346,-125.1178525,
-577690000,LW,54.17466346,-125.1178525,
-512170000,FDI,53.80560057,-126.6010678,
-587280000,FDI,53.8852948,-125.5354311,
1207057,FDI,53.5290891,-123.8174438,
-576640000,LW,54.199256,-125.54617,
-576640000,FDI,54.199256,-125.54617,
1268611,LW,54.16363271,-125.2570998,
89989,BA,54.90204986,-127.3961123,
1172750,FDI,53.69125499,-123.6507837,
89986,BA,54.90610961,-127.3201207,
1234192,FDI,54.1411305,-124.6529017,
-578240000,FDI,54.29225156,-125.7469828,
-578240000,LW,54.29225156,-125.7469828,
-588450000,LW,54.04170892,-125.4951502,
-588450000,FDI,54.04170892,-125.4951502,
-588510000,FDI,54.04272048,-125.4829876,
-588530000,LW,54.05290889,-125.4734382,
-588530000,FDI,54.05290889,-125.4734382,
-592100000,LW,54.35898364,-126.3181935,
1166850,LW,52.26886955,-121.1856588,
1184137,LW,52.39740731,-121.2916384,
45493,LW,54.45281767,-126.1491354,
1117574,LW,52.31940521,-121.2302485,
60546,FDI,54.12569918,-125.1719372,
1246347,LW,54.39260085,-126.3033929,
1173570,FDI,54.45630035,-126.0624169,
1246251,FDI,54.40386616,-126.2311634,
1246251,LW,54.40386616,-126.2311634,
1247784,FDI,54.4114462,-126.2374946,
1247784,LW,54.4114462,-126.2374946,
1069377,FDI,53.92000955,-125.6941241,
1202991,FDI,54.11126881,-125.6344085,
1202991,LW,54.11126881,-125.6344085,
1202490,LW,54.08233833,-125.1646932,
1228131,FDI,53.88908486,-125.9401735,
1240190,LW,54.38486391,-125.7001906,
1224073,FDI,53.62340725,-126.8159901,
1160290,FDI,53.96799064,-126.7771057,
115316,FDI,54.18809902,-126.9969546,
115633,FDI,54.1883875,-126.948286,
102478,FDI,53.98399824,-126.8192224,
1160915,FDI,53.95691306,-126.8187636,
122522,FDI,53.80423382,-124.0200329,
121935,LW,52.14194627,-121.4039334,
1273730,LW,52.45147353,-122.1164124,
80323,LW,52.45860109,-121.0334084,
1275776,FDI,52.18279609,-120.9400715,
1275772,FDI,52.17477988,-120.9364838,
1275770,LW,52.21778643,-120.749521,
1277690,LW,53.46418682,-123.5120108,
1196511,LW,53.88990911,-123.4133326,
1213790,FDI,54.06876575,-126.2482877,
1213890,FDI,54.06591384,-126.3742804,
48674,FDI,54.06047431,-126.4198311,
1187841,FDI,54.03078904,-126.2746071,
1279090,LW,54.43484414,-126.1465812,
1279090,FDI,54.43484414,-126.1465812,
1067481,LW,52.07687458,-121.6974316,
1085088,LW,52.43113516,-122.1758227,
1005789,LW,52.22720721,-121.3677295,
1260930,BA,55.95549071,-129.2116602,
75284,LW,53.03359398,-119.6459743,
1185372,LW,52.33015473,-121.792279,
1162830,LW,53.6964633,-123.5888027,
1290610,FDI,53.41133788,-123.5498758,
1169954,LW,53.04029707,-122.8231401,
1103995,LW,52.90094847,-123.2198684,
90723,LW,52.21917037,-121.6887405,
1256851,LW,52.88428812,-123.172839,
1238570,LW,52.72807859,-122.7698222,
1145350,LW,52.80843337,-123.2974438,
1249470,LW,52.8780271,-123.281393,
1145210,LW,52.86935934,-123.1736106,
1250132,LW,52.66808761,-123.0985921,
2745,LW,53.00475225,-124.0087762,
1187863,LW,52.68121663,-123.0853549,
1063650,LW,52.63782646,-122.2668683,
1122730,LW,53.40129663,-122.8138802,
2453,LW,53.00253036,-123.9930234,
1253331,LW,53.22931351,-122.9202746,
1253630,LW,52.89602803,-123.1960298,
108605,LW,52.62065584,-122.237383,
1145330,LW,52.81338263,-123.3028521,
1163802,LW,52.63862817,-122.288958,
1250133,LW,52.66259183,-123.0734603,
1115551,LW,52.89157772,-123.230518,
1249251,LW,52.8420395,-123.2254338,
1145151,LW,52.85606006,-123.1516131,
85428,CW,55.27584388,-127.7926551,
1255320,FDI,54.6805411,-125.7138199,
1255310,FDI,54.57786426,-125.8073976,
1254570,FDI,54.51629974,-125.2335627,
1255317,FDI,54.48057833,-125.0610833,
75285,LW,53.0249082,-119.6223609,
75285,CW,53.0249082,-119.6223609,
1158035,LW,53.05400589,-119.7069539,
1158038,LW,53.11599318,-119.7255111,
1052307,LW,52.88895849,-119.3783848,
1281471,LW,53.00308122,-119.4730311,
-691620000,CW,52.22386014,-120.9616932,
-174360000,LW,52.01153848,-121.2343906,
-174370000,LW,52.01735254,-121.2394678,
-689290000,LW,52.25832216,-121.4585356,
-693810000,FDI,52.31541302,-120.7801679,
-692520000,LW,52.61004308,-121.9139821,
-692340000,LW,52.67858722,-121.4978301,
-692340000,CW,52.67858722,-121.4978301,
-694960000,LW,52.67665939,-121.4540171,
-692120000,CW,52.7678556,-121.4371875,
1326030,LW,53.32106281,-122.6515359,
-622890000,FDI,53.6629795,-123.643858,
1223970,LW,53.5455159,-123.8799406,
1313570,FDI,53.9049787,-124.8077673,
-174550000,LW,52.00931165,-121.2801722,
-174330000,LW,52.01802941,-121.2924068,
-174500000,LW,52.0132366,-121.3398937,
-174350000,LW,52.01375367,-121.2255258,
-478910000,FDI,52.88389253,-123.1812793,
-478900000,FDI,52.8942648,-123.1698807,
1260118,LW,52.27600591,-121.2624591,
1260098,LW,52.34140776,-121.3828019,
1260114,LW,52.42261266,-121.2224148,
-464030000,FDI,52.83728189,-122.6584507,
1261162,LW,52.48001537,-121.5325525,
1197468,LW,52.53882766,-121.7778299,
1261161,LW,52.48741739,-121.5452103,
1262310,LW,52.48779893,-121.6202351,
1267870,LW,52.440026,-121.1419311,
-107780000,LW,53.9476521,-123.3829747,
1286154,LW,52.43973648,-121.0492189,
1286156,LW,52.20428321,-120.90997,
1298771,LW,52.27694326,-120.8203291,
1224010,FDI,53.73865954,-126.7530422,
1305915,FDI,53.93838413,-126.9185829,
116716,FDI,54.03314666,-126.7737922,
1267590,FDI,52.17970061,-120.9007061,
1275756,LW,52.6205514,-121.8349517,
1237831,LW,52.63598575,-122.0048061,
1270230,LW,52.58756387,-121.7987681,
1270231,LW,52.61263592,-121.8464855,
1267490,LW,52.66109782,-122.0379115,
1267330,LW,52.66124611,-122.0450246,
1270233,LW,52.58818899,-121.8249649,
1275734,LW,52.63102786,-121.8829361,
1270232,LW,52.57045788,-121.7920918,
1273913,FDI,54.08667001,-124.4033355,
-588470000,LW,54.0829768,-125.4128746,
-588470000,FDI,54.0829768,-125.4128746,
1248612,LW,54.28306423,-126.0946811,
57716,CW,52.24758047,-121.2520482,
57716,LW,52.24758047,-121.2520482,
59310,LW,53.95501733,-125.4912927,
1248671,LW,54.29472103,-126.132252,
1319798,LW,54.36381166,-125.65128,
1319798,FDI,54.36381166,-125.65128,
73018,FDI,54.16729271,-125.3192508,
60235,LW,54.42659884,-126.0949815,
60235,FDI,54.42659884,-126.0949815,
1211471,LW,54.1691248,-125.3114369,
1211471,FDI,54.1691248,-125.3114369,
1240530,LW,54.36027647,-125.635379,
1228132,LW,54.13955604,-125.2550836,
1228132,FDI,54.13955604,-125.2550836,
1329430,FDI,54.17207844,-125.3012242,
1329430,LW,54.17207844,-125.3012242,
1329271,LW,54.39747192,-125.6860415,
1329271,FDI,54.39747192,-125.6860415,
1329590,LW,54.47262788,-126.1011972,
1005801,LW,52.13175392,-121.3994351,
1328652,FDI,53.75054918,-126.9072925,
82015,LW,52.3365276,-121.8994137,
1068730,LW,52.48630314,-122.2137374,
1032702,LW,52.12876777,-121.4108154,
1337270,LW,53.40350733,-122.4828646,
1338151,LW,52.26582726,-120.8086433,
1260150,FDI,54.11103863,-125.5740048,
1273571,LW,52.49577351,-122.2145246,
1031194,LW,52.26403119,-121.446965,
1068880,LW,52.46161772,-122.196488,
93938,FDI,53.79008675,-125.4446264,
1343570,LW,54.04996918,-125.3668553,
1318271,FDI,54.03353952,-124.6166383,
1318272,FDI,54.02563992,-124.6176568,
1308026,LW,53.66037662,-122.8649993,
1069639,FDI,54.33967227,-126.1485195,
1319113,FDI,54.43209604,-125.768289,
1356990,LW,54.39928922,-122.6294524,
1357450,LW,54.48877109,-122.6917012,
1361270,LW,53.80903213,-123.2352109,
1247911,FDI,54.15974482,-125.7068473,
1228810,FDI,54.11941644,-125.5456121,
1647033,FDI,54.14761778,-125.4613565,
1258930,FDI,54.1638453,-125.631267,
1315799,FDI,54.13538053,-125.375607,
1240690,FDI,54.11751201,-125.6298854,
1228990,FDI,54.13561111,-125.6238527,
1260095,FDI,54.09775553,-125.525637,
1240132,FDI,54.11738707,-125.5408577,
1240133,FDI,54.11389895,-125.5369078,
1315652,FDI,54.14218234,-125.427983,
1228890,FDI,54.13094404,-125.5814543,
1286990,LW,55.32553003,-123.7352069,
1240785,FDI,54.14103094,-125.4176417,
1647032,FDI,54.13720055,-125.4040485,
1245811,FDI,54.14337095,-125.4247396,
1228812,FDI,54.13140103,-125.5763432,
1231230,FDI,54.14772674,-125.6434612,
1248499,FDI,54.13953006,-125.4171988,
1260103,FDI,54.106267,-125.5573598,
1240776,FDI,54.10287026,-125.5387934,
1245850,FDI,54.09168335,-125.4253796,
1073426,LW,52.08618854,-121.4777009,
1250250,LW,52.90770477,-122.7814037,
1113935,LW,52.84990427,-123.1960156,
1167910,LW,52.70840964,-121.6736812,
1368470,LW,54.68658257,-127.1094646,
1368470,FDI,54.68658257,-127.1094646,
1006027,LW,52.11925906,-121.4359267,
1246235,FDI,54.4675082,-126.1424517,
1280050,FDI,54.34723505,-126.1576047,
1319330,LW,53.92665851,-125.4239475,
1319810,FDI,54.40092056,-125.922315,
1319810,LW,54.40092056,-125.922315,
1247783,LW,54.43883946,-126.0715925,
1247783,FDI,54.43883946,-126.0715925,
1281751,FDI,54.42584311,-125.9824681,
1281751,LW,54.42584311,-125.9824681,
-592060000,LW,54.37976399,-126.2099291,
-592060000,FDI,54.37976399,-126.2099291,
1329711,LW,54.40711375,-125.9327148,
1329711,FDI,54.40711375,-125.9327148,
1363310,FDI,54.46553639,-126.1068415,
1363310,LW,54.46553639,-126.1068415,
1355430,FDI,54.4620881,-126.1114094,
1355430,LW,54.4620881,-126.1114094,
1589635,LW,53.71884995,-125.7244602,
1589615,FDI,53.73593763,-125.7755202,
1589615,LW,53.73593763,-125.7755202,
1367512,FDI,53.79310754,-126.7495654,
1373630,FDI,53.87350131,-125.3320591,
1373630,LW,53.87350131,-125.3320591,
1281751,FDI,54.42584311,-125.9824681,
1281751,LW,54.42584311,-125.9824681,
1403130,FDI,54.33652573,-126.1246523,
1403130,LW,54.33652573,-126.1246523,
1589555,FDI,53.74931263,-125.8155238,
1589555,LW,53.74931263,-125.8155238,
1589655,FDI,53.74722884,-125.8076111,
1589655,LW,53.74722884,-125.8076111,
1280390,FDI,54.41819718,-125.9188764,
1280390,LW,54.41819718,-125.9188764,
1589596,FDI,53.7423801,-125.7624428,
1589596,LW,53.7423801,-125.7624428,
102377,LW,52.45678729,-118.6584789,
1211771,LW,54.43303301,-126.0963335,
1211771,FDI,54.43303301,-126.0963335,
1379113,LW,54.45800196,-126.0832861,
1379113,FDI,54.45800196,-126.0832861,
1402533,LW,54.43907803,-126.0006978,
1402533,FDI,54.43907803,-126.0006978,
1367710,FDI,54.2207137,-126.4694456,
1379115,FDI,54.44762254,-126.0659501,
1379115,LW,54.44762254,-126.0659501,
1402851,FDI,54.43320752,-126.0536178,
1402851,LW,54.43320752,-126.0536178,
1368834,FDI,54.39207082,-126.3404336,
1368834,LW,54.39207082,-126.3404336,
1363311,FDI,54.45571566,-126.1106418,
1363311,LW,54.45571566,-126.1106418,
1402550,FDI,54.43078747,-125.9948095,
1402550,LW,54.43078747,-125.9948095,
1589535,FDI,53.72944227,-125.8708748,
1589535,LW,53.72944227,-125.8708748,
1364011,FDI,54.39940986,-125.9559355,
1406935,FDI,54.46571894,-126.1327389,
1406935,LW,54.46571894,-126.1327389,
1406934,FDI,54.4685801,-126.1623853,
1406934,LW,54.4685801,-126.1623853,
1364012,FDI,54.404704,-125.9821292,
1364012,LW,54.404704,-125.9821292,
1373190,FDI,53.71131015,-125.6878324,
1373190,LW,53.71131015,-125.6878324,
1239253,FDI,53.59069704,-124.9993374,
1402591,FDI,54.42722048,-126.019599,
1402591,LW,54.42722048,-126.019599,
1379112,FDI,54.44909889,-126.0751966,
1379112,LW,54.44909889,-126.0751966,
-582660000,LW,54.44090587,-126.0978295,
-582660000,FDI,54.44090587,-126.0978295,
1402850,FDI,54.42584422,-126.0460308,
1402850,LW,54.42584422,-126.0460308,
1589616,FDI,53.74513529,-125.7744831,
1589616,LW,53.74513529,-125.7744831,
1363312,FDI,54.45012504,-126.0913017,
1363312,LW,54.45012504,-126.0913017,
1364013,FDI,54.44927766,-126.1008572,
1364013,LW,54.44927766,-126.1008572,
58782,LW,54.3174247,-125.7735938,
58782,FDI,54.3174247,-125.7735938,
1406011,FDI,53.88033957,-125.3229099,
1406011,LW,53.88033957,-125.3229099,
1407070,FDI,54.36760297,-126.0731943,
1407070,LW,54.36760297,-126.0731943,
1406979,FDI,54.35592466,-126.0604435,
1406979,LW,54.35592466,-126.0604435,
1236851,LW,53.94059943,-123.160408,
1318532,LW,54.16832496,-123.2009101,
1306330,LW,54.19145615,-123.2367295,
1319714,FDI,54.14109321,-124.6218418,
1384692,FDI,54.28199021,-125.054731,
1365831,FDI,54.32773186,-125.2944254,
1365970,FDI,54.27468914,-125.0920088,
1384990,FDI,54.28875536,-125.0674795,
1173554,LW,54.43016604,-126.1034692,
1173554,FDI,54.43016604,-126.1034692,
1329171,FDI,54.17617054,-126.5136237,
1415411,FDI,54.44355254,-126.1582545,
1415411,LW,54.44355254,-126.1582545,
1329150,FDI,54.18048674,-126.5334254,
1329212,FDI,54.02417147,-126.6487349,
1331491,FDI,53.72323784,-126.9876225,
1416390,LW,54.45255959,-126.1187723,
1416390,FDI,54.45255959,-126.1187723,
1416411,FDI,54.44119835,-125.9056206,
1416411,LW,54.44119835,-125.9056206,
1317691,LW,53.99241982,-123.2490102,
1317790,LW,54.1251188,-122.9397399,
1307950,LW,54.01611463,-123.3382656,
1294550,LW,54.09621231,-123.3802323,
1316555,FDI,53.05187446,-122.7772305,
1238610,FDI,52.74839749,-122.6879921,
1315869,FDI,52.75807908,-122.6780459,
1432591,LW,54.19027458,-125.3919727,
1432591,FDI,54.19027458,-125.3919727,
1651307,LW,52.19996831,-121.649096,
1183611,LW,53.32238404,-123.5604354,
1224470,BA,56.36797488,-129.2662829,
66112,FDI,54.45054386,-125.6444362,
1385080,FDI,54.60470367,-125.8751598,
1385069,FDI,54.59964672,-125.8693872,
1007912,FDI,54.23835549,-125.1350374,
1385050,FDI,54.42787899,-125.4011735,
68390,FDI,54.34261076,-126.0787693,
1385053,FDI,54.36169561,-125.4288839,
1319990,FDI,54.40120763,-125.8756434,
1385336,FDI,54.36388699,-125.8060998,
1374311,LW,52.00259472,-120.9634133,
1319989,FDI,54.40058479,-125.8740229,
1411830,FDI,54.17792716,-125.7931262,
1411830,LW,54.17792716,-125.7931262,
1466150,FDI,54.17555863,-125.7976354,
1466150,LW,54.17555863,-125.7976354,
1413690,FDI,54.17350816,-125.7894545,
1413690,LW,54.17350816,-125.7894545,
1466230,FDI,54.17174009,-125.7989533,
1466230,LW,54.17174009,-125.7989533,
1466292,FDI,54.17869527,-125.7825539,
1466292,LW,54.17869527,-125.7825539,
1466270,FDI,54.18136135,-125.7740044,
1466270,LW,54.18136135,-125.7740044,
1126790,LW,53.18959676,-122.4031903,
1126791,LW,53.19468737,-122.4016808,
1149050,LW,54.27857414,-122.8819727,
1072970,LW,54.17767705,-125.77809,
1072970,FDI,54.17767705,-125.77809,
1072969,FDI,54.17783653,-125.7708422,
1072969,LW,54.17783653,-125.7708422,
1466253,LW,54.18686832,-125.7666977,
1365091,LW,53.90390293,-125.5399871,
1365091,FDI,53.90390293,-125.5399871,
1329651,FDI,53.80141295,-125.4406735,
1329651,LW,53.80141295,-125.4406735,
2649,LW,54.46512813,-126.1159174,
2649,FDI,54.46512813,-126.1159174,
1329652,FDI,53.97168905,-125.3975886,
1329652,LW,53.97168905,-125.3975886,
1329690,LW,53.83336223,-125.4435151,
1441390,LW,53.89546499,-125.6355855,
1441390,FDI,53.89546499,-125.6355855,
1416452,LW,54.44440234,-126.101134,
1416452,FDI,54.44440234,-126.101134,
1329691,LW,53.83603394,-125.4643623,
1365090,LW,53.90673084,-125.5406533,
1365090,FDI,53.90673084,-125.5406533,
1402711,FDI,54.36758427,-126.2987235,
1402711,LW,54.36758427,-126.2987235,
1416450,LW,54.44336484,-126.080462,
1416450,FDI,54.44336484,-126.080462,
1416451,LW,54.44347423,-126.0718938,
1416451,FDI,54.44347423,-126.0718938,
1440391,FDI,53.92708654,-125.8099379,
1440391,LW,53.92708654,-125.8099379,
1416412,FDI,54.45359407,-125.8867364,
1416412,LW,54.45359407,-125.8867364,
1329653,FDI,53.89815822,-125.49688,
1329653,LW,53.89815822,-125.49688,
1330210,LW,53.89310583,-125.4437759,
1329610,FDI,53.89051566,-125.7428702,
1329610,LW,53.89051566,-125.7428702,
1402630,LW,53.89850344,-125.6563592,
1402630,FDI,53.89850344,-125.6563592,
1416413,FDI,54.45708042,-125.8661393,
1416413,LW,54.45708042,-125.8661393,
1364015,LW,54.47438531,-125.8824127,
1239292,FDI,54.37322541,-125.7188542,
1402713,FDI,54.36687379,-126.2672225,
1402713,LW,54.36687379,-126.2672225,
1440417,LW,53.95808699,-125.3628824,
